2025-08-04 22:03:49.634,keyboard,1,0.8467962145805359
2025-08-04 22:03:49.919,laptop,1,0.5883854627609253
2025-08-04 22:03:51.781,laptop,1,0.9164565205574036
2025-08-04 22:03:52.101,laptop,1,0.9030422568321228
2025-08-04 22:03:52.582,person,5,0.5352240204811096
2025-08-04 22:03:52.690,laptop,1,0.8943527936935425
2025-08-04 22:03:53.055,laptop,1,0.9121391177177429
2025-08-04 22:03:53.056,remote,9,0.6174675226211548
2025-08-04 22:03:53.396,laptop,1,0.9099053144454956
2025-08-04 22:03:53.396,cup,10,0.8982933163642883
2025-08-04 22:03:53.744,laptop,1,0.7151548266410828
2025-08-04 22:03:54.065,laptop,1,0.925051748752594
2025-08-04 22:03:54.374,laptop,1,0.947839081287384
2025-08-04 22:03:54.645,laptop,1,0.9345575571060181
2025-08-04 22:03:54.646,bottle,13,0.7721655964851379
2025-08-04 22:03:54.894,laptop,1,0.9267997145652771
2025-08-04 22:03:54.894,bottle,13,0.5284506678581238
2025-08-04 22:03:55.168,laptop,1,0.921362042427063
2025-08-04 22:03:55.438,laptop,1,0.9166969060897827
2025-08-04 22:03:55.688,laptop,1,0.9243152141571045
2025-08-04 22:03:56.005,laptop,1,0.8943461179733276
2025-08-04 22:03:56.289,laptop,1,0.9186047911643982
2025-08-04 22:03:56.290,bottle,13,0.7012467384338379
2025-08-04 22:03:56.521,laptop,1,0.859375
2025-08-04 22:03:56.521,bottle,13,0.7099992036819458
2025-08-04 22:03:56.790,laptop,1,0.899125874042511
2025-08-04 22:03:56.791,bottle,13,0.8699871897697449
2025-08-04 22:03:57.031,laptop,1,0.8759123086929321
2025-08-04 22:03:57.032,bottle,13,0.901460587978363
2025-08-04 22:03:57.290,laptop,1,0.9238288402557373
2025-08-04 22:03:57.291,bottle,13,0.8865163922309875
2025-08-04 22:03:57.581,laptop,1,0.9253042936325073
2025-08-04 22:03:57.583,bottle,13,0.8147798180580139
2025-08-04 22:03:58.214,cup,5,0.9099173545837402
2025-08-04 22:03:58.452,cup,5,0.9051655530929565
2025-08-04 22:03:58.696,cup,5,0.9094486832618713
2025-08-04 22:03:58.697,remote,26,0.6804454922676086
2025-08-04 22:03:58.943,cup,5,0.8907670378684998
2025-08-04 22:03:58.944,remote,26,0.7669963240623474
2025-08-04 22:03:59.179,cup,5,0.9222244620323181
2025-08-04 22:03:59.179,remote,26,0.6943876147270203
2025-08-04 22:03:59.436,cup,5,0.8657485246658325
2025-08-04 22:03:59.436,remote,26,0.5530535578727722
2025-08-04 22:03:59.715,cup,5,0.8736124038696289
2025-08-04 22:03:59.982,cup,5,0.6829891204833984
2025-08-04 22:03:59.982,remote,26,0.8066976070404053
2025-08-04 22:04:00.219,remote,26,0.8604313135147095
2025-08-04 22:04:00.219,tv,33,0.5027897357940674
2025-08-04 22:04:00.448,remote,26,0.8228456974029541
2025-08-04 22:04:00.448,tv,33,0.6334757804870605
2025-08-04 22:04:00.684,remote,26,0.8371307849884033
2025-08-04 22:04:00.911,remote,26,0.8616858124732971
2025-08-04 22:04:01.150,remote,26,0.8780552744865417
2025-08-04 22:04:01.375,remote,26,0.9279484748840332
2025-08-04 22:04:01.375,cup,34,0.5749639868736267
2025-08-04 22:04:01.592,remote,26,0.7864088416099548
2025-08-04 22:04:01.592,cup,34,0.5268970727920532
2025-08-04 22:04:01.819,remote,26,0.7396905422210693
2025-08-04 22:04:01.821,tv,33,0.5233278274536133
2025-08-04 22:04:01.821,cup,5,0.6530868411064148
2025-08-04 22:04:02.061,remote,26,0.7845522165298462
2025-08-04 22:04:02.061,laptop,33,0.9093437790870667
2025-08-04 22:04:02.061,cup,5,0.9082052707672119
2025-08-04 22:04:02.321,remote,26,0.8479011058807373
2025-08-04 22:04:02.322,laptop,33,0.865545392036438
2025-08-04 22:04:02.322,cup,5,0.6504021286964417
2025-08-04 22:04:02.611,remote,26,0.6896384954452515
2025-08-04 22:04:02.611,laptop,33,0.8081032037734985
2025-08-04 22:04:02.891,remote,26,0.5135608315467834
2025-08-04 22:04:02.891,laptop,33,0.8799222707748413
2025-08-04 22:04:03.159,laptop,33,0.8425650596618652
2025-08-04 22:04:03.443,remote,26,0.8305399417877197
2025-08-04 22:04:03.443,laptop,33,0.8297284841537476
2025-08-04 22:04:03.443,cup,5,0.5346637964248657
2025-08-04 22:04:03.729,remote,26,0.8807206749916077
2025-08-04 22:04:03.731,cup,34,0.8222087621688843
2025-08-04 22:04:03.964,remote,26,0.8900553584098816
2025-08-04 22:04:03.964,cup,34,0.9016785621643066
2025-08-04 22:04:04.205,remote,26,0.9065386056900024
2025-08-04 22:04:04.206,cup,34,0.8602913618087769
2025-08-04 22:04:04.455,remote,26,0.6653940081596375
2025-08-04 22:04:04.455,laptop,33,0.8923124670982361
2025-08-04 22:04:04.754,laptop,33,0.7662736773490906
2025-08-04 22:04:05.065,laptop,33,0.8809739351272583
2025-08-04 22:04:05.630,cup,43,0.6550410985946655
2025-08-04 22:04:05.858,cup,43,0.7036074995994568
2025-08-04 22:04:06.091,cup,43,0.7059135437011719
2025-08-04 22:04:06.324,cup,43,0.5945718884468079
2025-08-04 22:04:06.567,cup,43,0.6837506890296936
2025-08-04 22:04:06.821,cup,43,0.5810964703559875
2025-08-04 22:04:07.546,cup,43,0.6405165195465088
2025-08-04 22:04:07.783,cup,43,0.5292288064956665
2025-08-04 22:04:08.037,cup,43,0.8426178693771362
2025-08-04 22:04:08.037,laptop,49,0.901852011680603
2025-08-04 22:04:08.305,laptop,49,0.9205160140991211
2025-08-04 22:04:08.587,laptop,49,0.9413944482803345
2025-08-04 22:04:08.896,laptop,49,0.9326521158218384
2025-08-04 22:04:09.186,laptop,49,0.9406318068504333
2025-08-04 22:04:09.462,laptop,49,0.9358858466148376
2025-08-04 22:04:09.463,bottle,47,0.7730469703674316
2025-08-04 22:04:09.463,cup,43,0.8458011150360107
2025-08-04 22:04:09.741,laptop,49,0.8975162506103516
2025-08-04 22:04:09.741,bottle,47,0.8291115164756775
2025-08-04 22:04:09.742,cup,43,0.9004918932914734
2025-08-04 22:04:09.988,laptop,49,0.9039066433906555
2025-08-04 22:04:09.988,bottle,47,0.7790830135345459
2025-08-04 22:04:09.989,cup,43,0.9187922477722168
2025-08-04 22:04:10.231,laptop,49,0.8947650790214539
2025-08-04 22:04:10.231,bottle,47,0.7676223516464233
2025-08-04 22:04:10.231,cup,43,0.9148594737052917
2025-08-04 22:04:10.523,bottle,47,0.6031206846237183
2025-08-04 22:04:10.788,laptop,49,0.9093436598777771
2025-08-04 22:04:11.054,cup,51,0.8180680274963379
2025-08-04 22:04:11.056,laptop,49,0.8811361193656921
2025-08-04 22:04:11.325,cup,51,0.8762471079826355
2025-08-04 22:04:11.325,laptop,49,0.9216844439506531
2025-08-04 22:04:11.602,cup,51,0.8425997495651245
2025-08-04 22:04:11.603,laptop,49,0.9137594699859619
2025-08-04 22:04:11.860,cup,51,0.7730792760848999
2025-08-04 22:04:11.861,laptop,49,0.9040780067443848
2025-08-04 22:04:12.105,cup,51,0.7670794725418091
2025-08-04 22:04:12.105,laptop,49,0.9077056646347046
2025-08-04 22:04:12.363,cup,51,0.8471707701683044
2025-08-04 22:04:12.363,laptop,49,0.9226576685905457
2025-08-04 22:04:12.615,cup,51,0.8266739845275879
2025-08-04 22:04:12.615,laptop,49,0.9108964800834656
2025-08-04 22:04:12.906,cup,51,0.9110036492347717
2025-08-04 22:04:12.906,laptop,49,0.8940118551254272
2025-08-04 22:04:12.907,remote,56,0.578860878944397
2025-08-04 22:04:13.228,cup,51,0.8996211886405945
2025-08-04 22:04:13.229,laptop,49,0.8127171397209167
2025-08-04 22:04:13.466,cup,51,0.8857364654541016
2025-08-04 22:04:13.466,tv,49,0.5550294518470764
2025-08-04 22:04:13.466,remote,56,0.7276943922042847
2025-08-04 22:04:13.705,cup,51,0.8850681781768799
2025-08-04 22:04:13.705,tv,49,0.751885712146759
2025-08-04 22:04:13.705,remote,56,0.7351120114326477
2025-08-04 22:04:13.964,cup,51,0.7111161947250366
2025-08-04 22:04:13.965,remote,56,0.6088693141937256
2025-08-04 22:04:15.384,remote,60,0.7530924677848816
2025-08-04 22:04:15.623,remote,60,0.6025385856628418
2025-08-04 22:04:15.862,remote,60,0.9209985733032227
2025-08-04 22:04:16.133,remote,60,0.7847478985786438
2025-08-04 22:04:16.630,cup,61,0.9100305438041687
2025-08-04 22:04:16.630,remote,60,0.6681388020515442
2025-08-04 22:04:16.884,cup,61,0.853196382522583
2025-08-04 22:04:16.885,remote,60,0.5093908905982971
2025-08-04 22:04:16.885,laptop,47,0.8849539160728455
2025-08-04 22:04:17.155,cup,61,0.6387884020805359
2025-08-04 22:04:17.155,laptop,47,0.9270119667053223
2025-08-04 22:04:17.413,remote,60,0.7390943169593811
2025-08-04 22:04:17.414,laptop,47,0.8982374668121338
2025-08-04 22:04:17.693,remote,60,0.7830360531806946
2025-08-04 22:04:17.693,laptop,47,0.8989551663398743
2025-08-04 22:04:17.978,laptop,47,0.9058433771133423
2025-08-04 22:04:18.244,remote,60,0.8623101115226746
2025-08-04 22:04:18.244,laptop,47,0.9041416049003601
2025-08-04 22:04:18.501,remote,60,0.8599558472633362
2025-08-04 22:04:18.502,laptop,47,0.9020938873291016
2025-08-04 22:04:18.842,person,47,0.9480241537094116
2025-08-04 22:04:19.337,person,47,0.9553641080856323
2025-08-04 22:04:19.721,person,47,0.95640629529953
2025-08-04 22:04:20.100,person,47,0.9563148021697998
2025-08-04 22:04:20.487,person,47,0.9564935564994812
2025-08-04 22:04:20.858,person,47,0.9562352299690247
2025-08-04 22:04:21.255,person,47,0.9540414810180664
2025-08-04 22:04:21.724,laptop,47,0.8935881853103638
2025-08-04 22:04:22.066,laptop,47,0.9097968339920044
2025-08-04 22:04:22.068,person,66,0.879452645778656
2025-08-04 22:04:22.506,laptop,47,0.5406640768051147
2025-08-04 22:04:22.506,person,66,0.7958280444145203
2025-08-04 22:04:22.913,laptop,47,0.9368094801902771
2025-08-04 22:04:23.154,laptop,47,0.9045320153236389
2025-08-04 22:04:23.425,laptop,47,0.895434558391571
2025-08-04 22:04:23.425,laptop,66,0.6713319420814514
2025-08-04 22:04:23.714,laptop,47,0.8965432047843933
2025-08-04 22:04:23.989,laptop,47,0.9183836579322815
2025-08-04 22:04:24.277,laptop,47,0.8381657004356384
2025-08-04 22:04:24.550,laptop,47,0.8763379454612732
2025-08-04 22:04:24.551,laptop,66,0.5254268646240234
2025-08-04 22:04:24.892,laptop,47,0.9275122284889221
